t,delta,psi,x,y,R,delta_needed,start_radius,obstacle_x,obstacle_y,obstacle_radius,clearance,delta_target,dist,started,collision
29.15,18,19.738837,115.88516,6.1967069,35,44.169685,67.4611,145,0,25,41,44.169685,29.766984,1,0
29.2,18,19.848346,116.07327,6.2646133,35,44.169685,67.4611,145,0,25,41,44.169685,29.597311,1,0
29.25,18,19.957855,116.26126,6.3328791,35,44.169685,67.4611,145,0,25,41,44.169685,29.428224,1,0
29.3,18,20.067364,116.44912,6.401504,35,44.169685,67.4611,145,0,25,41,44.169685,29.259732,1,0
29.35,18,20.176873,116.63685,6.4704879,35,44.169685,67.4611,145,0,25,41,44.169685,29.091848,1,0
29.4,18,20.286382,116.82444,6.5398304,35,44.169685,67.4611,145,0,25,41,44.169685,28.924582,1,0
29.45,18,20.395891,117.0119,6.6095314,35,44.169685,67.4611,145,0,25,41,44.169685,28.757946,1,0
29.5,18,20.5054,117.19923,6.6795905,35,44.169685,67.4611,145,0,25,41,44.169685,28.591951,1,0
29.55,18,20.614909,117.38642,6.7500076,35,44.169685,67.4611,145,0,25,41,44.169685,28.42661,1,0
29.6,18,20.724418,117.57348,6.8207823,35,44.169685,67.4611,145,0,25,41,44.169685,28.261934,1,0
29.65,18,20.833927,117.76041,6.8919143,35,44.169685,67.4611,145,0,25,41,44.169685,28.097935,1,0
29.7,18,20.943436,117.94719,6.9634036,35,44.169685,67.4611,145,0,25,41,44.169685,27.934626,1,0
29.75,18,21.052945,118.13384,7.0352497,35,44.169685,67.4611,145,0,25,41,44.169685,27.772021,1,0
29.8,18,21.162454,118.32035,7.1074524,35,44.169685,67.4611,145,0,25,41,44.169685,27.610131,1,0
29.85,18,21.271963,118.50673,7.1800114,35,44.169685,67.4611,145,0,25,41,44.169685,27.448971,1,0
29.9,18,21.381472,118.69296,7.2529266,35,44.169685,67.4611,145,0,25,41,44.169685,27.288553,1,0
29.95,18,21.490981,118.87906,7.3261975,35,44.169685,67.4611,145,0,25,41,44.169685,27.128891,1,0
30,18,21.60049,119.06501,7.399824,35,44.169685,67.4611,145,0,25,41,44.169685,26.970001,1,0
30.05,18,21.709999,119.25083,7.4738058,35,44.169685,67.4611,145,0,25,41,44.169685,26.811895,1,0
30.1,18,21.819508,119.4365,7.5481426,35,44.169685,67.4611,145,0,25,41,44.169685,26.654588,1,0
30.15,18,21.929017,119.62203,7.6228341,35,44.169685,67.4611,145,0,25,41,44.169685,26.498095,1,0
30.2,18,22.038526,119.80741,7.6978801,35,44.169685,67.4611,145,0,25,41,44.169685,26.342432,1,0
30.25,18,22.148035,119.99266,7.7732803,35,44.169685,67.4611,145,0,25,41,44.169685,26.187613,1,0
30.3,18,22.257544,120.17776,7.8490344,35,44.169685,67.4611,145,0,25,41,44.169685,26.033655,1,0
30.35,18,22.367053,120.36271,7.9251421,35,44.169685,67.4611,145,0,25,41,44.169685,25.880572,1,0
30.4,18,22.476562,120.54752,8.0016032,35,44.169685,67.4611,145,0,25,41,44.169685,25.728382,1,0
30.45,18,22.586071,120.73218,8.0784174,35,44.169685,67.4611,145,0,25,41,44.169685,25.577101,1,0
30.5,18,22.69558,120.91669,8.1555844,35,44.169685,67.4611,145,0,25,41,44.169685,25.426746,1,0
30.55,18,22.805089,121.10106,8.2331039,35,44.169685,67.4611,145,0,25,41,44.169685,25.277333,1,0
30.6,18,22.914598,121.28527,8.3109756,35,44.169685,67.4611,145,0,25,41,44.169685,25.12888,1,0
30.65,18,23.024107,121.46934,8.3891993,35,44.169685,67.4611,145,0,25,41,44.169685,24.981405,1,1
30.7,18,23.133616,121.65326,8.4677746,35,44.169685,67.4611,145,0,25,41,44.169685,24.834925,1,1
30.75,18,23.243125,121.83703,8.5467013,35,44.169685,67.4611,145,0,25,41,44.169685,24.68946,1,1
30.8,18,23.352634,122.02064,8.6259791,35,44.169685,67.4611,145,0,25,41,44.169685,24.545027,1,1
30.85,18,23.462143,122.20411,8.7056078,35,44.169685,67.4611,145,0,25,41,44.169685,24.401646,1,1
30.9,18,23.571652,122.38742,8.7855869,35,44.169685,67.4611,145,0,25,41,44.169685,24.259334,1,1
30.95,18,23.681161,122.57058,8.8659162,35,44.169685,67.4611,145,0,25,41,44.169685,24.118113,1,1
31,18,23.79067,122.75358,8.9465955,35,44.169685,67.4611,145,0,25,41,44.169685,23.978002,1,1
31.05,18,23.900179,122.93643,9.0276244,35,44.169685,67.4611,145,0,25,41,44.169685,23.839021,1,1
31.1,18,24.009688,123.11913,9.1090026,35,44.169685,67.4611,145,0,25,41,44.169685,23.70119,1,1
31.15,18,24.119197,123.30167,9.1907298,35,44.169685,67.4611,145,0,25,41,44.169685,23.56453,1,1
31.2,18,24.228706,123.48405,9.2728058,35,44.169685,67.4611,145,0,25,41,44.169685,23.429062,1,1
31.25,18,24.338215,123.66628,9.3552303,35,44.169685,67.4611,145,0,25,41,44.169685,23.294807,1,1
31.3,18,24.447724,123.84835,9.4380028,35,44.169685,67.4611,145,0,25,41,44.169685,23.161787,1,1
31.35,18,24.557233,124.03026,9.5211232,35,44.169685,67.4611,145,0,25,41,44.169685,23.030024,1,1
31.4,18,24.666742,124.21201,9.6045912,35,44.169685,67.4611,145,0,25,41,44.169685,22.899539,1,1
31.45,18,24.776251,124.3936,9.6884063,35,44.169685,67.4611,145,0,25,41,44.169685,22.770356,1,1
31.5,18,24.88576,124.57503,9.7725684,35,44.169685,67.4611,145,0,25,41,44.169685,22.642497,1,1
31.55,18,24.995269,124.75629,9.8570771,35,44.169685,67.4611,145,0,25,41,44.169685,22.515986,1,1
31.6,18,25.104778,124.9374,9.9419321,35,44.169685,67.4611,145,0,25,41,44.169685,22.390844,1,1
31.65,18,25.214287,125.11834,10.027133,35,44.169685,67.4611,145,0,25,41,44.169685,22.267097,1,1
31.7,18,25.323796,125.29913,10.11268,35,44.169685,67.4611,145,0,25,41,44.169685,22.144768,1,1
31.75,18,25.433305,125.47974,10.198572,35,44.169685,67.4611,145,0,25,41,44.169685,22.02388,1,1
31.8,18,25.542814,125.6602,10.284809,35,44.169685,67.4611,145,0,25,41,44.169685,21.904459,1,1
31.85,18,25.652323,125.84048,10.371391,35,44.169685,67.4611,145,0,25,41,44.169685,21.786529,1,1
31.9,18,25.761832,126.0206,10.458317,35,44.169685,67.4611,145,0,25,41,44.169685,21.670114,1,1
31.95,18,25.871341,126.20056,10.545587,35,44.169685,67.4611,145,0,25,41,44.169685,21.55524,1,1
32,18,25.98085,126.38035,10.633201,35,44.169685,67.4611,145,0,25,41,44.169685,21.441931,1,1
32.05,18,26.090359,126.55997,10.721159,35,44.169685,67.4611,145,0,25,41,44.169685,21.330214,1,1
32.1,18,26.199868,126.73942,10.80946,35,44.169685,67.4611,145,0,25,41,44.169685,21.220113,1,1
32.15,18,26.309377,126.9187,10.898103,35,44.169685,67.4611,145,0,25,41,44.169685,21.111655,1,1
32.2,18,26.418886,127.09782,10.987089,35,44.169685,67.4611,145,0,25,41,44.169685,21.004864,1,1
32.25,18,26.528394,127.27676,11.076418,35,44.169685,67.4611,145,0,25,41,44.169685,20.899768,1,1
32.3,18,26.637903,127.45553,11.166088,35,44.169685,67.4611,145,0,25,41,44.169685,20.796392,1,1
32.35,18,26.747412,127.63413,11.256099,35,44.169685,67.4611,145,0,25,41,44.169685,20.694763,1,1
32.4,18,26.856921,127.81256,11.346452,35,44.169685,67.4611,145,0,25,41,44.169685,20.594906,1,1
32.45,18,26.96643,127.99081,11.437146,35,44.169685,67.4611,145,0,25,41,44.169685,20.496848,1,1
32.5,18,27.075939,128.16889,11.52818,35,44.169685,67.4611,145,0,25,41,44.169685,20.400615,1,1
32.55,18,27.185448,128.3468,11.619554,35,44.169685,67.4611,145,0,25,41,44.169685,20.306234,1,1
32.6,18,27.294957,128.52453,11.711269,35,44.169685,67.4611,145,0,25,41,44.169685,20.21373,1,1
32.65,18,27.404466,128.70209,11.803323,35,44.169685,67.4611,145,0,25,41,44.169685,20.123131,1,1
32.7,18,27.513975,128.87947,11.895716,35,44.169685,67.4611,145,0,25,41,44.169685,20.034462,1,1
32.75,18,27.623484,129.05667,11.988447,35,44.169685,67.4611,145,0,25,41,44.169685,19.947748,1,1
32.8,18,27.732993,129.23369,12.081518,35,44.169685,67.4611,145,0,25,41,44.169685,19.863018,1,1
32.85,18,27.842502,129.41054,12.174926,35,44.169685,67.4611,145,0,25,41,44.169685,19.780295,1,1
32.9,18,27.952011,129.58721,12.268673,35,44.169685,67.4611,145,0,25,41,44.169685,19.699605,1,1
32.95,18,28.06152,129.7637,12.362757,35,44.169685,67.4611,145,0,25,41,44.169685,19.620975,1,1
33,18,28.171029,129.94001,12.457178,35,44.169685,67.4611,145,0,25,41,44.169685,19.544428,1,1
33.05,18,28.280538,130.11613,12.551935,35,44.169685,67.4611,145,0,25,41,44.169685,19.469991,1,1
33.1,18,28.390047,130.29208,12.64703,35,44.169685,67.4611,145,0,25,41,44.169685,19.397687,1,1
33.15,18,28.499556,130.46784,12.74246,35,44.169685,67.4611,145,0,25,41,44.169685,19.327541,1,1
33.2,18,28.609065,130.64343,12.838226,35,44.169685,67.4611,145,0,25,41,44.169685,19.259576,1,1
33.25,18,28.718574,130.81882,12.934328,35,44.169685,67.4611,145,0,25,41,44.169685,19.193816,1,1
33.3,18,28.828083,130.99404,13.030764,35,44.169685,67.4611,145,0,25,41,44.169685,19.130285,1,1
33.35,18,28.937592,131.16907,13.127536,35,44.169685,67.4611,145,0,25,41,44.169685,19.069003,1,1
33.4,18,29.047101,131.34391,13.224641,35,44.169685,67.4611,145,0,25,41,44.169685,19.009994,1,1
33.45,18,29.15661,131.51857,13.322081,35,44.169685,67.4611,145,0,25,41,44.169685,18.953279,1,1
33.5,18,29.266119,131.69304,13.419854,35,44.169685,67.4611,145,0,25,41,44.169685,18.898879,1,1
33.55,18,29.375628,131.86733,13.517961,35,44.169685,67.4611,145,0,25,41,44.169685,18.846814,1,1
33.6,18,29.485137,132.04142,13.616401,35,44.169685,67.4611,145,0,25,41,44.169685,18.797103,1,1
33.65,18,29.594646,132.21533,13.715173,35,44.169685,67.4611,145,0,25,41,44.169685,18.749766,1,1
33.7,18,29.704155,132.38905,13.814277,35,44.169685,67.4611,145,0,25,41,44.169685,18.70482,1,1
33.75,18,29.813664,132.56258,13.913713,35,44.169685,67.4611,145,0,25,41,44.169685,18.662284,1,1
33.8,18,29.923173,132.73592,14.013481,35,44.169685,67.4611,145,0,25,41,44.169685,18.622173,1,1
33.85,18,30.032682,132.90907,14.11358,35,44.169685,67.4611,145,0,25,41,44.169685,18.584504,1,1
33.9,18,30.142191,133.08202,14.214009,35,44.169685,67.4611,145,0,25,41,44.169685,18.549292,1,1
33.95,18,30.2517,133.25479,14.314769,35,44.169685,67.4611,145,0,25,41,44.169685,18.51655,1,1
34,18,30.361209,133.42736,14.415859,35,44.169685,67.4611,145,0,25,41,44.169685,18.486293,1,1
34.05,18,30.470718,133.59974,14.517279,35,44.169685,67.4611,145,0,25,41,44.169685,18.458532,1,1
34.1,18,30.580227,133.77192,14.619028,35,44.169685,67.4611,145,0,25,41,44.169685,18.433279,1,1
34.15,18,30.689736,133.94391,14.721105,35,44.169685,67.4611,145,0,25,41,44.169685,18.410543,1,1
34.2,18,30.799245,134.1157,14.823512,35,44.169685,67.4611,145,0,25,41,44.169685,18.390336,1,1
34.25,18,30.908754,134.2873,14.926246,35,44.169685,67.4611,145,0,25,41,44.169685,18.372664,1,1
34.3,18,31.018263,134.4587,15.029308,35,44.169685,67.4611,145,0,25,41,44.169685,18.357536,1,1
34.35,18,31.127772,134.6299,15.132698,35,44.169685,67.4611,145,0,25,41,44.169685,18.344957,1,1
34.4,18,31.237281,134.80091,15.236415,35,44.169685,67.4611,145,0,25,41,44.169685,18.334934,1,1
34.45,18,31.34679,134.97172,15.340458,35,44.169685,67.4611,145,0,25,41,44.169685,18.32747,1,1
34.5,18,31.456299,135.14232,15.444828,35,44.169685,67.4611,145,0,25,41,44.169685,18.322568,1,1
34.55,18,31.565808,135.31273,15.549523,35,44.169685,67.4611,145,0,25,41,44.169685,18.320231,1,1
34.6,18,31.675317,135.48294,15.654544,35,44.169685,67.4611,145,0,25,41,44.169685,18.320459,1,1
34.65,18,31.784826,135.65294,15.75989,35,44.169685,67.4611,145,0,25,41,44.169685,18.323253,1,1
34.7,18,31.894335,135.82275,15.865561,35,44.169685,67.4611,145,0,25,41,44.169685,18.32861,1,1
34.75,18,32.003844,135.99235,15.971556,35,44.169685,67.4611,145,0,25,41,44.169685,18.33653,1,1
34.8,18,32.113353,136.16175,16.077876,35,44.169685,67.4611,145,0,25,41,44.169685,18.347009,1,1
34.85,18,32.222862,136.33095,16.184518,35,44.169685,67.4611,145,0,25,41,44.169685,18.360041,1,1
34.9,18,32.332371,136.49994,16.291484,35,44.169685,67.4611,145,0,25,41,44.169685,18.375622,1,1
34.95,18,32.44188,136.66873,16.398773,35,44.169685,67.4611,145,0,25,41,44.169685,18.393746,1,1
35,18,32.551389,136.83731,16.506384,35,44.169685,67.4611,145,0,25,41,44.169685,18.414403,1,1
35.05,18,32.660898,137.00568,16.614317,35,44.169685,67.4611,145,0,25,41,44.169685,18.437587,1,1
35.1,18,32.770407,137.17385,16.722572,35,44.169685,67.4611,145,0,25,41,44.169685,18.463288,1,1
35.15,18,32.879916,137.34182,16.831148,35,44.169685,67.4611,145,0,25,41,44.169685,18.491494,1,1
35.2,18,32.989425,137.50957,16.940045,35,44.169685,67.4611,145,0,25,41,44.169685,18.522194,1,1
35.25,18,33.098934,137.67712,17.049262,35,44.169685,67.4611,145,0,25,41,44.169685,18.555376,1,1
35.3,18,33.208443,137.84445,17.1588,35,44.169685,67.4611,145,0,25,41,44.169685,18.591027,1,1
35.35,18,33.317952,138.01158,17.268657,35,44.169685,67.4611,145,0,25,41,44.169685,18.629131,1,1
35.4,18,33.42746,138.1785,17.378833,35,44.169685,67.4611,145,0,25,41,44.169685,18.669674,1,1
35.45,18,33.536969,138.3452,17.489328,35,44.169685,67.4611,145,0,25,41,44.169685,18.712641,1,1
35.5,18,33.646478,138.5117,17.600141,35,44.169685,67.4611,145,0,25,41,44.169685,18.758013,1,1
35.55,18,33.755987,138.67798,17.711273,35,44.169685,67.4611,145,0,25,41,44.169685,18.805774,1,1
35.6,18,33.865496,138.84405,17.822722,35,44.169685,67.4611,145,0,25,41,44.169685,18.855905,1,1
35.65,18,33.975005,139.0099,17.934488,35,44.169685,67.4611,145,0,25,41,44.169685,18.908387,1,1
35.7,18,34.084514,139.17555,18.046571,35,44.169685,67.4611,145,0,25,41,44.169685,18.9632,1,1
35.75,18,34.194023,139.34098,18.15897,35,44.169685,67.4611,145,0,25,41,44.169685,19.020325,1,1
35.8,18,34.303532,139.50619,18.271686,35,44.169685,67.4611,145,0,25,41,44.169685,19.07974,1,1
35.85,18,34.413041,139.67118,18.384717,35,44.169685,67.4611,145,0,25,41,44.169685,19.141423,1,1
35.9,18,34.52255,139.83597,18.498063,35,44.169685,67.4611,145,0,25,41,44.169685,19.205353,1,1
35.95,18,34.632059,140.00053,18.611724,35,44.169685,67.4611,145,0,25,41,44.169685,19.271507,1,1
36,18,34.741568,140.16488,18.725699,35,44.169685,67.4611,145,0,25,41,44.169685,19.339861,1,1
36.05,18,34.851077,140.329,18.839988,35,44.169685,67.4611,145,0,25,41,44.169685,19.410393,1,1
36.1,18,34.960586,140.49291,18.95459,35,44.169685,67.4611,145,0,25,41,44.169685,19.483078,1,1
36.15,18,35.070095,140.6566,19.069506,35,44.169685,67.4611,145,0,25,41,44.169685,19.557893,1,1
36.2,18,35.179604,140.82007,19.184734,35,44.169685,67.4611,145,0,25,41,44.169685,19.634812,1,1
36.25,18,35.289113,140.98332,19.300275,35,44.169685,67.4611,145,0,25,41,44.169685,19.71381,1,1
36.3,18,35.398622,141.14635,19.416127,35,44.169685,67.4611,145,0,25,41,44.169685,19.794863,1,1
36.35,18,35.508131,141.30916,19.532291,35,44.169685,67.4611,145,0,25,41,44.169685,19.877945,1,1
36.4,18,35.61764,141.47174,19.648766,35,44.169685,67.4611,145,0,25,41,44.169685,19.963031,1,1
36.45,18,35.727149,141.6341,19.765551,35,44.169685,67.4611,145,0,25,41,44.169685,20.050094,1,1
36.5,18,35.836658,141.79624,19.882646,35,44.169685,67.4611,145,0,25,41,44.169685,20.139108,1,1
36.55,18,35.946167,141.95815,20.000051,35,44.169685,67.4611,145,0,25,41,44.169685,20.230049,1,1
36.6,18,36.055676,142.11984,20.117765,35,44.169685,67.4611,145,0,25,41,44.169685,20.322888,1,1
36.65,18,36.165185,142.28131,20.235788,35,44.169685,67.4611,145,0,25,41,44.169685,20.417601,1,1
36.7,18,36.274694,142.44255,20.35412,35,44.169685,67.4611,145,0,25,41,44.169685,20.51416,1,1
36.75,18,36.384203,142.60356,20.472759,35,44.169685,67.4611,145,0,25,41,44.169685,20.61254,1,1
36.8,18,36.493712,142.76434,20.591706,35,44.169685,67.4611,145,0,25,41,44.169685,20.712714,1,1
36.85,18,36.603221,142.9249,20.71096,35,44.169685,67.4611,145,0,25,41,44.169685,20.814656,1,1
36.9,18,36.71273,143.08523,20.830521,35,44.169685,67.4611,145,0,25,41,44.169685,20.91834,1,1
36.95,18,36.822239,143.24533,20.950388,35,44.169685,67.4611,145,0,25,41,44.169685,21.023739,1,1
37,18,36.931748,143.4052,21.07056,35,44.169685,67.4611,145,0,25,41,44.169685,21.130828,1,1
37.05,18,37.041257,143.56484,21.191038,35,44.169685,67.4611,145,0,25,41,44.169685,21.239581,1,1
37.1,18,37.150766,143.72425,21.311821,35,44.169685,67.4611,145,0,25,41,44.169685,21.349971,1,1
37.15,18,37.260275,143.88343,21.432908,35,44.169685,67.4611,145,0,25,41,44.169685,21.461973,1,1
37.2,18,37.369784,144.04237,21.5543,35,44.169685,67.4611,145,0,25,41,44.169685,21.575562,1,1
37.25,18,37.479293,144.20109,21.675995,35,44.169685,67.4611,145,0,25,41,44.169685,21.690712,1,1
37.3,18,37.588802,144.35957,21.797993,35,44.169685,67.4611,145,0,25,41,44.169685,21.807399,1,1
37.35,18,37.698311,144.51782,21.920294,35,44.169685,67.4611,145,0,25,41,44.169685,21.925596,1,1
37.4,18,37.80782,144.67583,22.042896,35,44.169685,67.4611,145,0,25,41,44.169685,22.04528,1,1
37.45,18,37.917329,144.83361,22.165801,35,44.169685,67.4611,145,0,25,41,44.169685,22.166426,1,1
37.5,18,38.026838,144.99116,22.289007,35,44.169685,67.4611,145,0,25,41,44.169685,22.289009,1,1
37.55,18,38.136347,145.14846,22.412514,35,44.169685,67.4611,145,0,25,41,44.169685,22.413006,1,1
37.6,18,38.245856,145.30554,22.536322,35,44.169685,67.4611,145,0,25,41,44.169685,22.538393,1,1
37.65,18,38.355365,145.46237,22.660429,35,44.169685,67.4611,145,0,25,41,44.169685,22.665146,1,1
37.7,18,38.464874,145.61897,22.784836,35,44.169685,67.4611,145,0,25,41,44.169685,22.793242,1,1
37.75,18,38.574383,145.77533,22.909542,35,44.169685,67.4611,145,0,25,41,44.169685,22.922658,1,1
37.8,18,38.683892,145.93145,23.034547,35,44.169685,67.4611,145,0,25,41,44.169685,23.053372,1,1
37.85,18,38.793401,146.08733,23.15985,35,44.169685,67.4611,145,0,25,41,44.169685,23.18536,1,1
37.9,18,38.90291,146.24298,23.28545,35,44.169685,67.4611,145,0,25,41,44.169685,23.318601,1,1
37.95,18,39.012419,146.39838,23.411348,35,44.169685,67.4611,145,0,25,41,44.169685,23.453074,1,1
38,18,39.121928,146.55354,23.537542,35,44.169685,67.4611,145,0,25,41,44.169685,23.588755,1,1
38.05,18,39.231437,146.70846,23.664033,35,44.169685,67.4611,145,0,25,41,44.169685,23.725625,1,1
38.1,18,39.340946,146.86314,23.79082,35,44.169685,67.4611,145,0,25,41,44.169685,23.863663,1,1
38.15,18,39.450455,147.01757,23.917902,35,44.169685,67.4611,145,0,25,41,44.169685,24.002846,1,1
38.2,18,39.559964,147.17176,24.045279,35,44.169685,67.4611,145,0,25,41,44.169685,24.143156,1,1
38.25,18,39.669473,147.32571,24.172951,35,44.169685,67.4611,145,0,25,41,44.169685,24.284573,1,1
38.3,18,39.778982,147.47941,24.300916,35,44.169685,67.4611,145,0,25,41,44.169685,24.427076,1,1
38.35,18,39.888491,147.63287,24.429176,35,44.169685,67.4611,145,0,25,41,44.169685,24.570646,1,1
38.4,18,39.998,147.78609,24.557728,35,44.169685,67.4611,145,0,25,41,44.169685,24.715264,1,1
38.45,18,40.107509,147.93905,24.686572,35,44.169685,67.4611,145,0,25,41,44.169685,24.860911,1,1
38.5,18,40.217017,148.09177,24.815709,35,44.169685,67.4611,145,0,25,41,44.169685,25.007569,1,0
38.55,18,40.326526,148.24425,24.945138,35,44.169685,67.4611,145,0,25,41,44.169685,25.155219,1,0
38.6,18,40.436035,148.39647,25.074858,35,44.169685,67.4611,145,0,25,41,44.169685,25.303844,1,0
38.65,18,40.545544,148.54845,25.204868,35,44.169685,67.4611,145,0,25,41,44.169685,25.453426,1,0
38.7,18,40.655053,148.70018,25.335169,35,44.169685,67.4611,145,0,25,41,44.169685,25.603947,1,0
38.75,18,40.764562,148.85166,25.465759,35,44.169685,67.4611,145,0,25,41,44.169685,25.755391,1,0
38.8,18,40.874071,149.00289,25.596639,35,44.169685,67.4611,145,0,25,41,44.169685,25.907741,1,0
38.85,18,40.98358,149.15387,25.727808,35,44.169685,67.4611,145,0,25,41,44.169685,26.060981,1,0
38.9,18,41.093089,149.3046,25.859264,35,44.169685,67.4611,145,0,25,41,44.169685,26.215093,1,0
38.95,18,41.202598,149.45508,25.991009,35,44.169685,67.4611,145,0,25,41,44.169685,26.370064,1,0
39,18,41.312107,149.6053,26.123041,35,44.169685,67.4611,145,0,25,41,44.169685,26.525876,1,0
39.05,18,41.421616,149.75527,26.25536,35,44.169685,67.4611,145,0,25,41,44.169685,26.682514,1,0
39.1,18,41.531125,149.90499,26.387966,35,44.169685,67.4611,145,0,25,41,44.169685,26.839964,1,0
39.15,18,41.640634,150.05446,26.520857,35,44.169685,67.4611,145,0,25,41,44.169685,26.998211,1,0
39.2,18,41.750143,150.20367,26.654034,35,44.169685,67.4611,145,0,25,41,44.169685,27.15724,1,0
39.25,18,41.859652,150.35262,26.787495,35,44.169685,67.4611,145,0,25,41,44.169685,27.317037,1,0
39.3,18,41.969161,150.50133,26.921241,35,44.169685,67.4611,145,0,25,41,44.169685,27.477588,1,0
39.35,18,42.07867,150.64977,27.055271,35,44.169685,67.4611,145,0,25,41,44.169685,27.638879,1,0
39.4,18,42.188179,150.79796,27.189585,35,44.169685,67.4611,145,0,25,41,44.169685,27.800897,1,0
39.45,18,42.297688,150.94589,27.324181,35,44.169685,67.4611,145,0,25,41,44.169685,27.963628,1,0
39.5,18,42.407197,151.09357,27.45906,35,44.169685,67.4611,145,0,25,41,44.169685,28.127061,1,0
39.55,18,42.516706,151.24098,27.594222,35,44.169685,67.4611,145,0,25,41,44.169685,28.291181,1,0
39.6,18,42.626215,151.38814,27.729664,35,44.169685,67.4611,145,0,25,41,44.169685,28.455976,1,0
39.65,18,42.735724,151.53504,27.865388,35,44.169685,67.4611,145,0,25,41,44.169685,28.621435,1,0
39.7,18,42.845233,151.68168,28.001392,35,44.169685,67.4611,145,0,25,41,44.169685,28.787545,1,0
39.75,18,42.954742,151.82805,28.137676,35,44.169685,67.4611,145,0,25,41,44.169685,28.954294,1,0
39.8,18,43.064251,151.97417,28.274239,35,44.169685,67.4611,145,0,25,41,44.169685,29.12167,1,0
39.85,18,43.17376,152.12003,28.411082,35,44.169685,67.4611,145,0,25,41,44.169685,29.289663,1,0
39.9,18,43.283269,152.26562,28.548203,35,44.169685,67.4611,145,0,25,41,44.169685,29.458262,1,0
39.95,18,43.392778,152.41096,28.685602,35,44.169685,67.4611,145,0,25,41,44.169685,29.627454,1,0
40,18,43.502287,152.55602,28.823279,35,44.169685,67.4611,145,0,25,41,44.169685,29.79723,1,0
40.05,18,43.611796,152.70083,28.961233,35,44.169685,67.4611,145,0,25,41,44.169685,29.967579,1,0
40.1,18,43.721305,152.84537,29.099463,35,44.169685,67.4611,145,0,25,41,44.169685,30.138491,1,0
40.15,18,43.830814,152.98965,29.237969,35,44.169685,67.4611,145,0,25,41,44.169685,30.309955,1,0
40.2,18,43.940323,153.13366,29.376751,35,44.169685,67.4611,145,0,25,41,44.169685,30.481961,1,0
40.25,18,44.049832,153.27741,29.515808,35,44.169685,67.4611,145,0,25,41,44.169685,30.654501,1,0
40.3,18,44.159341,153.42089,29.655139,35,44.169685,67.4611,145,0,25,41,44.169685,30.827563,1,0
40.35,18,44.26885,153.56411,29.794744,35,44.169685,67.4611,145,0,25,41,44.169685,31.00114,1,0
40.4,18,44.378359,153.70705,29.934623,35,44.169685,67.4611,145,0,25,41,44.169685,31.175221,1,0
40.45,18,44.487868,153.84973,30.074775,35,44.169685,67.4611,145,0,25,41,44.169685,31.349798,1,0
40.5,18,44.597377,153.99214,30.215199,35,44.169685,67.4611,145,0,25,41,44.169685,31.524861,1,0
40.55,18,44.706886,154.13429,30.355895,35,44.169685,67.4611,145,0,25,41,44.169685,31.700403,1,0
40.6,18,44.816395,154.27616,30.496862,35,44.169685,67.4611,145,0,25,41,44.169685,31.876414,1,0
40.65,18,44.925904,154.41776,30.6381,35,44.169685,67.4611,145,0,25,41,44.169685,32.052886,1,0
40.7,18,45.035413,154.5591,30.779609,35,44.169685,67.4611,145,0,25,41,44.169685,32.229811,1,0
40.75,18,45.144922,154.70016,30.921388,35,44.169685,67.4611,145,0,25,41,44.169685,32.407181,1,0
40.8,18,45.254431,154.84095,31.063436,35,44.169685,67.4611,145,0,25,41,44.169685,32.584988,1,0
40.85,18,45.36394,154.98147,31.205753,35,44.169685,67.4611,145,0,25,41,44.169685,32.763224,1,0
40.9,18,45.473449,155.12172,31.348338,35,44.169685,67.4611,145,0,25,41,44.169685,32.941881,1,0
40.95,18,45.582958,155.2617,31.491191,35,44.169685,67.4611,145,0,25,41,44.169685,33.120953,1,0
41,18,45.692467,155.4014,31.634311,35,44.169685,67.4611,145,0,25,41,44.169685,33.300431,1,0
41.05,18,45.801976,155.54083,31.777698,35,44.169685,67.4611,145,0,25,41,44.169685,33.480309,1,0
41.1,18,45.911485,155.67998,31.921351,35,44.169685,67.4611,145,0,25,41,44.169685,33.66058,1,0
41.15,18,46.020994,155.81886,32.06527,35,44.169685,67.4611,145,0,25,41,44.169685,33.841236,1,0
41.2,18,46.130503,155.95746,32.209454,35,44.169685,67.4611,145,0,25,41,44.169685,34.022271,1,0
41.25,18,46.240012,156.09579,32.353902,35,44.169685,67.4611,145,0,25,41,44.169685,34.203678,1,0
41.3,18,46.349521,156.23384,32.498615,35,44.169685,67.4611,145,0,25,41,44.169685,34.385451,1,0
41.35,18,46.45903,156.37162,32.643592,35,44.169685,67.4611,145,0,25,41,44.169685,34.567582,1,0
41.4,18,46.568539,156.50911,32.788831,35,44.169685,67.4611,145,0,25,41,44.169685,34.750067,1,0
41.45,18,46.678048,156.64633,32.934333,35,44.169685,67.4611,145,0,25,41,44.169685,34.932898,1,0
41.5,18,46.787557,156.78328,33.080097,35,44.169685,67.4611,145,0,25,41,44.169685,35.11607,1,0
41.55,18,46.897066,156.91994,33.226123,35,44.169685,67.4611,145,0,25,41,44.169685,35.299577,1,0
41.6,18,47.006574,157.05632,33.372409,35,44.169685,67.4611,145,0,25,41,44.169685,35.483412,1,0
41.65,18,47.116083,157.19242,33.518956,35,44.169685,67.4611,145,0,25,41,44.169685,35.66757,1,0
41.7,18,47.225592,157.32825,33.665762,35,44.169685,67.4611,145,0,25,41,44.169685,35.852046,1,0
