minute,door_heat,load_heat,ambient_C,capacity,sensor_bias_C
516,0.00000,1.05000,23.37296,1.00000,0.00000
517,0.00000,1.05000,23.20941,1.00000,0.00000
518,0.00000,1.05000,23.83911,1.00000,0.00000
519,0.00000,1.05000,22.78118,1.00000,0.00000
520,0.00000,1.05000,23.30721,1.00000,0.00000
521,0.00000,1.05000,23.96562,1.00000,0.00000
522,0.00000,1.05000,23.21548,1.00000,0.00000
523,0.00000,1.05000,22.68538,1.00000,0.00000
524,0.00000,1.05000,23.61400,1.00000,0.00000
525,0.00000,1.05000,23.67605,1.00000,0.00000
526,0.00000,1.05000,23.00588,1.00000,0.00000
527,0.00000,1.05000,23.36750,1.00000,0.00000
528,0.00000,1.05000,23.76100,1.00000,0.00000
529,0.00000,1.05000,23.44345,1.00000,0.00000
530,0.00000,1.05000,23.20895,1.00000,0.00000
531,1.00000,1.05000,23.21971,1.00000,0.00000
532,1.00000,1.05000,23.51822,1.00000,0.00000
533,1.00000,1.05000,23.39223,1.00000,0.00000
534,1.00000,1.05000,23.16451,1.00000,0.00000
535,1.00000,1.05000,23.33115,1.00000,0.00000
536,1.00000,1.05000,22.88441,1.00000,0.00000
537,1.00000,1.05000,22.70693,1.00000,0.00000
538,1.00000,1.05000,23.41774,1.00000,0.00000
539,1.00000,1.05000,23.44566,1.00000,0.00000
540,1.00000,1.05000,23.90889,1.00000,0.00000
541,1.00000,1.05000,23.90785,1.00000,0.00000
542,1.00000,1.05000,23.57469,1.00000,0.00000
543,0.00000,1.05000,23.25954,1.00000,0.00000
544,0.00000,1.05000,23.34828,1.00000,0.00000
545,0.00000,1.05000,24.28250,1.00000,0.00000
546,0.00000,1.05000,23.78454,1.00000,0.00000
547,0.00000,1.05000,23.12798,1.00000,0.00000
548,0.00000,1.05000,23.94848,1.00000,0.00000
549,0.00000,1.05000,23.18815,1.00000,0.00000
550,0.00000,1.05000,24.07257,1.00000,0.00000
551,0.00000,1.05000,23.20948,1.00000,0.00000
552,0.00000,1.05000,23.58186,1.00000,0.00000
553,0.00000,1.05000,23.75092,1.00000,0.00000
554,0.00000,1.05000,24.29248,1.00000,0.00000
555,0.00000,1.05000,23.44399,1.00000,0.00000
556,0.00000,1.05000,24.39719,1.00000,0.00000
557,0.00000,1.05000,24.08620,1.00000,0.00000
558,0.00000,1.05000,24.33352,1.00000,0.00000
559,0.00000,1.05000,23.16372,1.00000,0.00000
560,0.00000,1.05000,24.20957,1.00000,0.00000
561,0.00000,1.05000,23.86110,1.00000,0.00000
562,0.00000,1.05000,23.77518,1.00000,0.00000
563,0.00000,1.05000,24.00020,1.00000,0.00000
564,0.00000,1.05000,23.75114,1.00000,0.00000
565,0.00000,1.05000,23.60734,1.00000,0.00000
566,0.00000,1.05000,24.85116,1.00000,0.00000
567,0.00000,1.05000,23.68969,1.00000,0.00000
568,0.00000,1.05000,23.61341,1.00000,0.00000
569,0.00000,1.05000,24.71626,1.00000,0.00000
570,0.00000,1.05000,23.28357,1.00000,0.00000
571,0.00000,1.05000,23.86727,1.00000,0.00000
572,0.00000,1.05000,23.77995,1.00000,0.00000
573,0.00000,1.05000,23.78503,1.00000,0.00000
574,0.00000,1.05000,23.59110,1.00000,0.00000
575,0.00000,1.05000,23.58473,1.00000,0.00000
576,0.00000,1.05000,24.19383,1.00000,0.00000
577,0.00000,1.05000,23.89451,1.00000,0.00000
578,0.00000,1.05000,23.80910,1.00000,0.00000
579,0.00000,1.05000,24.41956,1.00000,0.00000
580,0.00000,1.05000,24.27897,1.00000,0.00000
581,0.00000,1.05000,24.11261,1.00000,0.00000
582,0.00000,1.05000,24.71264,1.00000,0.00000
583,0.00000,1.05000,24.25480,1.00000,0.00000
584,0.00000,1.05000,24.39587,1.00000,0.00000
585,0.00000,1.05000,24.17015,1.00000,0.00000
586,0.00000,1.05000,23.57095,1.00000,0.00000
587,0.00000,1.05000,23.64863,1.00000,0.00000
588,0.00000,1.05000,24.57838,1.00000,0.00000
589,0.00000,1.05000,24.47556,1.00000,0.00000
590,0.00000,1.05000,24.44669,1.00000,0.00000
591,0.00000,1.05000,24.53411,1.00000,0.00000
592,0.00000,1.05000,24.24276,1.00000,0.00000
593,0.00000,1.05000,24.13139,1.00000,0.00000
594,0.00000,1.05000,23.86249,1.00000,0.00000
595,0.00000,1.05000,24.07535,1.00000,0.00000
596,0.00000,1.05000,23.77267,1.00000,0.00000
597,0.00000,1.05000,23.79079,1.00000,0.00000
598,0.00000,1.05000,24.26477,1.00000,0.00000
599,0.00000,1.05000,24.27698,1.00000,0.00000
600,0.00000,1.05000,24.78474,1.00000,0.00000
601,0.00000,1.05000,23.75630,1.00000,0.00000
602,0.00000,1.05000,23.70616,1.00000,0.00000
603,0.00000,1.05000,24.72933,1.00000,0.00000
604,0.00000,1.05000,24.32589,1.00000,0.00000
605,0.00000,1.05000,24.24794,1.00000,0.00000
606,0.00000,1.05000,24.29096,1.00000,0.00000
607,0.00000,1.05000,24.17171,1.00000,0.00000
608,0.00000,1.05000,24.58441,1.00000,0.00000
609,0.00000,1.05000,24.43184,1.00000,0.00000
610,0.00000,1.05000,24.19750,1.00000,0.00000
611,0.00000,1.05000,24.05301,1.00000,0.00000
612,0.00000,1.05000,24.62840,1.00000,0.00000
613,0.00000,1.05000,24.36995,1.00000,0.00000
614,0.00000,1.05000,24.93985,1.00000,0.00000
615,0.00000,1.05000,24.46130,1.00000,0.00000
616,0.00000,1.05000,24.33501,1.00000,0.00000
617,0.00000,1.05000,24.59779,1.00000,0.00000
618,0.00000,1.05000,23.93482,1.00000,0.00000
619,0.00000,1.05000,24.87426,1.00000,0.00000
620,0.00000,1.05000,23.94484,1.00000,0.00000
621,0.00000,1.05000,24.61121,1.00000,0.00000
622,0.00000,1.05000,24.85070,1.00000,0.00000
623,0.00000,1.05000,24.65470,1.00000,0.00000
624,0.00000,1.05000,24.44667,1.00000,0.00000
625,0.00000,1.05000,24.28356,1.00000,0.00000
626,0.00000,1.05000,24.07403,1.00000,0.00000
627,0.00000,1.05000,24.64327,1.00000,0.00000
628,0.00000,1.05000,24.74706,1.00000,0.00000
629,0.00000,1.05000,24.41494,1.00000,0.00000
630,0.00000,1.05000,24.14599,1.00000,0.00000
631,0.00000,1.05000,24.18963,1.00000,0.00000
632,0.00000,1.05000,24.04871,1.00000,0.00000
633,0.00000,1.05000,24.60001,1.00000,0.00000
634,0.00000,1.05000,24.40463,1.00000,0.00000
635,0.00000,1.05000,24.77517,1.00000,0.00000
636,0.00000,1.05000,25.60305,1.00000,0.00000
637,0.00000,1.05000,24.20616,1.00000,0.00000
638,0.00000,1.05000,24.77126,1.00000,0.00000
639,0.00000,1.05000,24.47481,1.00000,0.00000
640,0.00000,1.05000,24.31790,1.00000,0.00000
641,0.00000,1.05000,25.34326,1.00000,0.00000
642,0.00000,1.05000,24.45803,1.00000,0.00000
643,0.00000,1.05000,24.28252,1.00000,0.00000
644,0.00000,1.05000,24.89825,1.00000,0.00000
645,0.00000,1.05000,25.07337,1.00000,0.00000
646,0.00000,1.05000,24.63309,1.00000,0.00000
647,0.00000,1.05000,24.94956,1.00000,0.00000
648,0.00000,1.05000,25.12334,1.00000,0.00000
649,0.00000,1.05000,24.65688,1.00000,0.00000
650,0.00000,0.00000,25.16652,1.00000,0.00000
651,0.00000,0.00000,25.14828,1.00000,0.00000
652,0.00000,0.00000,24.77477,1.00000,0.00000
653,0.00000,0.00000,25.40376,1.00000,0.00000
654,0.00000,0.00000,25.32263,1.00000,0.00000
655,0.00000,0.00000,25.16742,1.00000,0.00000
656,0.00000,0.00000,25.55697,1.00000,0.00000
657,0.00000,0.00000,24.77949,1.00000,0.00000
658,0.00000,0.00000,25.30302,1.00000,0.00000
659,0.00000,0.00000,24.98348,1.00000,0.00000
660,0.00000,0.00000,25.07019,1.00000,0.00000
661,0.00000,0.00000,25.30657,1.00000,0.00000
662,0.00000,0.00000,25.41819,1.00000,0.00000
663,0.00000,0.00000,25.05944,1.00000,0.00000
664,0.00000,0.00000,24.79182,1.00000,0.00000
665,0.00000,0.00000,24.52794,1.00000,0.00000
666,0.00000,0.00000,25.30792,1.00000,0.00000
667,0.00000,0.00000,25.90471,1.00000,0.00000
668,0.00000,0.00000,25.13151,1.00000,0.00000
669,0.00000,0.00000,25.61193,1.00000,0.00000
670,0.00000,0.00000,25.12048,1.00000,0.00000
671,0.00000,0.00000,25.39652,1.00000,0.00000
672,0.00000,0.00000,25.35404,1.00000,0.00000
673,0.00000,0.00000,24.51120,1.00000,0.00000
674,0.00000,0.00000,24.44028,1.00000,0.00000
675,0.00000,0.00000,25.35839,1.00000,0.00000
676,0.00000,0.00000,25.00681,1.00000,0.00000
677,0.00000,0.00000,24.86684,1.00000,0.00000
678,0.00000,0.00000,25.29276,1.00000,0.00000
679,0.00000,0.00000,25.27125,1.00000,0.00000
680,0.00000,0.00000,24.68487,1.00000,0.00000
681,0.00000,0.00000,25.37983,1.00000,0.00000
682,0.00000,0.00000,25.20033,1.00000,0.00000
683,0.00000,0.00000,24.81352,1.00000,0.00000
684,0.00000,0.00000,25.29157,1.00000,0.00000
685,0.00000,0.00000,25.35834,1.00000,0.00000
686,0.00000,0.00000,24.90853,1.00000,0.00000
687,0.00000,0.00000,25.18058,1.00000,0.00000
688,0.00000,0.00000,25.00799,1.00000,0.00000
689,0.00000,0.00000,24.77551,1.00000,0.00000
690,0.00000,0.00000,24.32557,1.00000,0.00000
691,0.00000,0.00000,25.17607,1.00000,0.00000
692,0.00000,0.00000,25.22847,1.00000,0.00000
693,0.00000,0.00000,25.09639,1.00000,0.00000
694,0.00000,0.00000,25.90057,1.00000,0.00000
695,0.00000,0.00000,25.17855,1.00000,0.00000
696,0.00000,0.00000,25.62496,1.00000,0.00000
697,0.00000,0.00000,24.77698,1.00000,0.00000
698,0.00000,0.00000,25.13141,1.00000,0.00000
699,0.00000,0.00000,25.12639,1.00000,0.00000
700,0.00000,0.00000,25.47343,1.00000,0.00000
701,0.00000,0.00000,25.43097,1.00000,0.00000
702,0.00000,0.00000,24.98023,1.00000,0.00000
703,0.00000,0.00000,24.96113,1.00000,0.00000
704,0.00000,0.00000,26.03867,1.00000,0.00000
705,0.00000,0.00000,24.83766,1.00000,0.00000
706,0.00000,0.00000,25.57416,1.00000,0.00000
707,0.00000,0.00000,25.24752,1.00000,0.00000
708,0.00000,0.00000,25.26453,1.00000,0.00000
709,0.00000,0.00000,25.26085,1.00000,0.00000
710,0.00000,0.00000,25.46227,1.00000,0.00000
711,0.00000,0.00000,24.79327,1.00000,0.00000
712,0.00000,0.00000,25.79594,1.00000,0.00000
713,0.00000,0.00000,25.79408,1.00000,0.00000
714,0.00000,0.00000,24.62277,1.00000,0.00000
715,0.00000,0.00000,25.40034,1.00000,0.00000
716,0.00000,0.00000,25.17969,1.00000,0.00000
717,0.00000,0.00000,25.53193,1.00000,0.00000
718,0.00000,0.00000,25.29045,1.00000,0.00000
719,0.00000,0.00000,24.98512,1.00000,0.00000
720,0.00000,0.00000,24.96355,1.00000,0.00000
721,0.00000,0.00000,25.84869,1.00000,0.00000
722,0.00000,0.00000,25.90784,1.00000,0.00000
723,0.00000,0.00000,25.55678,1.00000,0.00000
724,0.00000,0.00000,24.89802,1.00000,0.00000
725,0.00000,0.00000,26.13780,1.00000,0.00000
726,0.00000,0.00000,25.87199,1.00000,0.00000
727,0.00000,0.00000,25.79602,1.00000,0.00000
728,0.00000,0.00000,25.40449,1.00000,0.00000
729,0.00000,0.00000,25.74228,1.00000,0.00000
730,0.00000,0.00000,25.13924,1.00000,0.00000
731,0.00000,0.00000,25.33704,1.00000,0.00000
732,0.00000,0.00000,25.25151,1.00000,0.00000
733,0.00000,0.00000,25.35501,1.00000,0.00000
734,0.00000,0.00000,25.87693,1.00000,0.00000
735,0.00000,0.00000,25.39316,1.00000,0.00000
736,0.00000,0.00000,25.55068,1.00000,0.00000
737,0.00000,0.00000,24.34580,1.00000,0.00000
738,0.00000,0.00000,25.41808,1.00000,0.00000
739,0.00000,0.00000,25.35297,1.00000,0.00000
740,0.00000,0.00000,25.16356,1.00000,0.00000
741,0.00000,0.00000,25.11825,1.00000,0.00000
742,0.00000,0.00000,25.15264,1.00000,0.00000
743,0.00000,0.00000,25.70640,1.00000,0.00000
744,0.00000,0.00000,25.40837,1.00000,0.00000
745,0.00000,0.00000,25.55404,1.00000,0.00000
746,0.00000,0.00000,25.00054,1.00000,0.00000
747,0.00000,0.00000,25.50386,1.00000,0.00000
748,0.00000,0.00000,25.64743,1.00000,0.00000
749,0.00000,0.00000,25.88077,1.00000,0.00000
750,0.00000,0.00000,25.81196,1.00000,0.00000
751,0.00000,0.00000,25.27408,1.00000,0.00000
752,0.00000,0.00000,25.41367,1.00000,0.00000
753,0.00000,0.00000,24.64791,1.00000,0.00000
754,0.00000,0.00000,25.68680,1.00000,0.00000
755,0.00000,0.00000,25.72191,1.00000,0.00000
756,0.00000,0.00000,26.39743,1.00000,0.00000
757,0.00000,0.00000,26.45891,1.00000,0.00000
758,0.00000,0.00000,25.25194,1.00000,0.00000
759,0.00000,0.00000,25.75949,1.00000,0.00000
760,0.00000,0.00000,25.50462,1.00000,0.00000
761,0.00000,0.00000,25.28489,1.00000,0.00000
762,0.00000,0.00000,25.57284,1.00000,0.00000
763,0.00000,0.00000,25.33579,1.00000,0.00000
764,0.00000,0.00000,25.47672,1.00000,0.00000
765,0.00000,0.00000,25.92856,1.00000,0.00000
766,0.00000,0.00000,25.40019,1.00000,0.00000
767,0.00000,0.00000,25.88917,1.00000,0.00000
768,0.00000,0.00000,25.50378,1.00000,0.00000
769,0.00000,0.00000,25.76193,1.00000,0.00000
770,0.00000,0.00000,25.14040,1.00000,0.00000
771,0.00000,0.00000,25.36489,1.00000,0.00000
772,0.00000,0.00000,25.25318,1.00000,0.00000
773,0.00000,0.00000,25.67730,1.00000,0.00000
774,0.00000,0.00000,25.31449,1.00000,0.00000
775,0.00000,0.00000,25.14435,1.00000,0.00000
776,0.00000,0.00000,24.80674,1.00000,0.00000
777,0.00000,0.00000,25.90389,1.00000,0.00000
778,0.00000,0.00000,25.11785,1.00000,0.00000
779,0.00000,0.00000,25.99147,1.00000,0.00000
780,0.00000,0.00000,25.32639,1.00000,0.00000
781,0.00000,0.00000,25.60892,1.00000,0.00000
782,0.00000,0.00000,25.71203,1.00000,0.00000
783,0.00000,0.00000,25.40005,1.00000,0.00000
784,0.00000,0.00000,25.94771,1.00000,0.00000
785,0.00000,0.00000,25.69605,1.00000,0.00000
786,0.00000,0.00000,25.42108,1.00000,0.00000
787,0.00000,0.00000,26.12394,1.00000,0.00000
788,0.00000,0.00000,25.32193,1.00000,0.00000
789,0.00000,0.00000,25.73971,1.00000,0.00000
790,0.00000,0.00000,25.08725,1.00000,0.00000
791,0.00000,0.00000,25.68106,1.00000,0.00000
792,0.00000,0.00000,25.13331,1.00000,0.00000
793,0.00000,0.00000,25.64017,1.00000,0.00000
794,0.00000,0.00000,25.54235,1.00000,0.00000
795,0.00000,0.00000,26.45678,1.00000,0.00000
796,0.00000,0.00000,25.37527,1.00000,0.00000
797,0.00000,0.00000,25.26646,1.00000,0.00000
798,0.00000,0.00000,25.14183,1.00000,0.00000
799,0.00000,0.00000,26.25668,1.00000,0.00000
800,0.00000,0.00000,25.29685,1.00000,0.00000
801,0.00000,0.00000,26.13649,1.00000,0.00000
802,0.00000,0.00000,25.84499,1.00000,0.00000
803,0.00000,0.00000,25.43306,1.00000,0.00000
804,0.00000,0.00000,25.29485,1.00000,0.00000
805,0.00000,0.00000,25.50419,1.00000,0.00000
806,0.00000,0.00000,25.18264,1.00000,0.00000
807,0.00000,0.00000,25.48074,1.00000,0.00000
808,0.00000,0.00000,25.20152,1.00000,0.00000
809,0.00000,0.00000,25.13035,1.00000,0.00000
810,0.00000,0.00000,25.00188,1.00000,0.00000
811,0.00000,0.00000,25.41135,1.00000,0.00000
812,0.00000,0.00000,25.54215,1.00000,0.00000
813,0.00000,0.00000,25.42901,1.00000,0.00000
814,0.00000,0.00000,24.75348,1.00000,0.00000
815,0.00000,0.00000,25.24125,1.00000,0.00000
816,0.00000,0.00000,25.23668,1.00000,0.00000
817,0.00000,0.00000,25.39646,1.00000,0.00000
818,0.00000,0.00000,25.12757,1.00000,0.00000
819,0.00000,0.00000,25.29171,1.00000,0.00000
820,0.00000,0.00000,24.77672,1.00000,0.00000
821,0.00000,0.00000,25.77644,1.00000,0.00000
822,0.00000,0.00000,25.64958,1.00000,0.00000
823,0.00000,0.00000,25.83825,1.00000,0.00000
824,0.00000,0.00000,25.49390,1.00000,0.00000
825,0.00000,0.00000,25.50349,1.00000,0.00000
826,0.00000,0.00000,25.61627,1.00000,0.00000
827,0.00000,0.00000,25.50870,1.00000,0.00000
828,0.00000,0.00000,25.63170,1.00000,0.00000
829,0.00000,0.00000,25.23698,1.00000,0.00000
830,0.00000,0.00000,25.08716,1.00000,0.00000
831,0.00000,0.00000,25.21142,1.00000,0.00000
832,0.00000,0.00000,25.51350,1.00000,0.00000
833,0.00000,0.00000,25.75501,1.00000,0.00000
834,0.00000,0.00000,25.10944,1.00000,0.00000
835,0.00000,0.00000,25.56050,1.00000,0.00000
836,0.00000,0.00000,25.21664,1.00000,0.00000
837,0.00000,0.00000,25.18344,1.00000,0.00000
838,0.00000,0.00000,25.16850,1.00000,0.00000
839,0.00000,0.00000,25.87355,1.00000,0.00000
840,0.00000,0.00000,25.45733,1.00000,0.00000
841,0.00000,0.00000,25.17375,1.00000,0.00000
842,0.00000,0.00000,25.43810,1.00000,0.00000
843,0.00000,0.00000,25.32881,1.00000,0.00000
844,0.00000,0.00000,25.20445,1.00000,0.00000
845,0.00000,0.00000,25.74906,1.00000,0.00000
846,0.00000,0.00000,24.82317,1.00000,0.00000
847,0.00000,0.00000,25.29334,1.00000,0.00000
848,0.00000,0.00000,25.26651,1.00000,0.00000
849,0.00000,0.00000,25.44074,1.00000,0.00000
850,0.00000,0.00000,25.44344,1.00000,0.00000
851,0.00000,0.00000,24.82072,1.00000,0.00000
852,0.00000,0.00000,25.36200,1.00000,0.00000
853,0.00000,0.00000,25.29708,1.00000,0.00000
854,0.00000,0.00000,25.65777,1.00000,0.00000
855,0.00000,0.00000,24.99677,1.00000,0.00000
856,0.00000,0.00000,24.79287,1.00000,0.00000
857,0.00000,0.00000,25.62403,1.00000,0.00000
858,0.00000,0.00000,25.27008,1.00000,0.00000
859,0.00000,0.00000,24.88229,1.00000,0.00000
860,0.00000,0.00000,25.13500,1.00000,0.00000
861,0.00000,0.00000,25.30880,1.00000,0.00000
862,0.00000,0.00000,25.37772,1.00000,0.00000
863,0.00000,0.00000,24.76776,1.00000,0.00000
864,0.00000,0.00000,25.62683,1.00000,0.00000
865,0.00000,0.00000,25.05453,1.00000,0.00000
866,0.00000,0.00000,25.14346,1.00000,0.00000
867,0.00000,0.00000,25.87536,1.00000,0.00000
868,0.00000,0.00000,24.87334,1.00000,0.00000
869,0.00000,0.00000,25.11140,1.00000,0.00000
870,0.00000,0.00000,24.98490,1.00000,0.00000
871,0.00000,0.00000,25.75627,1.00000,0.00000
872,0.00000,0.00000,25.08896,1.00000,0.00000
873,0.00000,0.00000,25.34884,1.00000,0.00000
874,0.00000,0.00000,25.46446,1.00000,0.00000
875,0.00000,0.00000,25.08711,1.00000,0.00000
876,0.00000,0.00000,25.24347,1.00000,0.00000
877,0.00000,0.00000,25.03461,1.00000,0.00000
878,0.00000,0.00000,25.64336,1.00000,0.00000
879,0.00000,0.00000,25.45930,1.00000,0.00000
880,0.00000,0.00000,24.54103,1.00000,0.00000
881,0.00000,0.00000,25.07999,1.00000,0.00000
882,0.00000,0.00000,24.94657,1.00000,0.00000
883,0.00000,0.00000,24.78279,1.00000,0.00000
884,0.00000,0.00000,25.03371,1.00000,0.00000
885,0.00000,0.00000,25.03286,1.00000,0.00000
886,0.00000,0.00000,25.71751,1.00000,0.00000
887,0.00000,0.00000,24.69719,1.00000,0.00000
888,0.00000,0.00000,25.32444,1.00000,0.00000
889,0.00000,0.00000,24.64001,1.00000,0.00000
890,0.00000,0.00000,25.11831,1.00000,0.00000
891,0.00000,0.00000,25.55067,1.00000,0.00000
892,0.00000,0.00000,24.65028,1.00000,0.00000
893,0.00000,0.00000,25.39009,1.00000,0.00000
894,0.00000,0.00000,24.74254,1.00000,0.00000
895,0.00000,0.00000,25.33248,1.00000,0.00000
896,0.00000,0.00000,24.80918,1.00000,0.00000
897,0.00000,0.00000,25.11598,1.00000,0.00000
898,0.00000,0.00000,24.93044,1.00000,0.00000
899,0.26000,0.00000,25.30285,1.00000,0.00000
900,0.26000,0.00000,25.41857,1.00000,0.00000
901,0.26000,0.00000,24.91891,1.00000,0.00000
902,0.26000,0.00000,24.95133,1.00000,0.00000
903,0.26000,0.00000,25.40427,1.00000,0.00000
904,0.26000,0.00000,24.99370,1.00000,0.00000
905,0.26000,0.00000,25.09217,1.00000,0.00000
906,0.26000,0.00000,25.10814,1.00000,0.00000
907,0.26000,0.00000,25.54689,1.00000,0.00000
908,0.26000,0.00000,25.51852,1.00000,0.00000
909,0.26000,0.00000,23.92718,1.00000,0.00000
910,0.26000,0.00000,24.78040,1.00000,0.00000
911,0.26000,0.00000,24.68362,1.00000,0.00000
912,0.26000,0.00000,25.12965,1.00000,0.00000
913,0.26000,0.00000,24.78372,1.00000,0.00000
914,0.26000,0.00000,24.91262,1.00000,0.00000
915,0.26000,0.00000,24.23924,1.00000,0.00000
916,0.26000,0.00000,24.18247,1.00000,0.00000
917,0.26000,0.00000,24.93732,1.00000,0.00000
918,0.26000,0.00000,24.42251,1.00000,0.00000
919,0.26000,0.00000,25.07599,1.00000,0.00000
920,0.26000,0.00000,24.75447,1.00000,0.00000
921,0.26000,0.00000,24.31363,1.00000,0.00000
922,0.26000,0.00000,25.43892,1.00000,0.00000
923,0.26000,0.00000,24.22183,1.00000,0.00000
924,0.26000,0.00000,24.04815,1.00000,0.00000
925,0.26000,0.00000,24.47443,1.00000,0.00000
926,0.26000,0.00000,24.33570,1.00000,0.00000
927,0.26000,0.00000,24.85994,1.00000,0.00000
928,0.26000,0.00000,24.77795,1.00000,0.00000
929,0.26000,0.00000,25.53681,1.00000,0.00000
930,0.26000,0.00000,24.57309,1.00000,0.00000
931,0.26000,0.00000,24.72694,1.00000,0.00000
932,0.26000,0.00000,25.09001,1.00000,0.00000
933,0.26000,0.00000,24.91818,1.00000,0.00000
934,0.26000,0.00000,24.66894,1.00000,0.00000
935,0.26000,0.00000,24.54081,1.00000,0.00000
936,0.26000,0.00000,24.37720,1.00000,0.00000
937,0.26000,0.00000,23.89424,1.00000,0.00000
938,0.26000,0.00000,24.62221,1.00000,0.00000
939,0.26000,0.00000,24.73930,1.00000,0.00000
940,0.26000,0.00000,25.05982,1.00000,0.00000
941,0.26000,0.00000,24.52309,1.00000,0.00000
942,0.26000,0.00000,23.99837,1.00000,0.00000
943,0.26000,0.00000,24.18718,1.00000,0.00000
944,0.26000,0.00000,24.26752,1.00000,0.00000
945,0.26000,0.00000,24.75291,1.00000,0.00000
946,0.26000,0.00000,25.16973,1.00000,0.00000
947,0.26000,0.00000,24.91522,1.00000,0.00000
948,0.26000,0.00000,24.71906,1.00000,0.00000
949,0.26000,0.00000,24.60749,1.00000,0.00000
950,0.26000,0.00000,24.81416,1.00000,0.00000
951,0.26000,0.00000,24.91358,1.00000,0.00000
952,0.26000,0.00000,24.05478,1.00000,0.00000
953,0.26000,0.00000,24.48719,1.00000,0.00000
954,0.26000,0.00000,24.39511,1.00000,0.00000
955,0.26000,0.00000,24.11433,1.00000,0.00000
956,0.26000,0.00000,23.84553,1.00000,0.00000
957,0.26000,0.00000,23.82555,1.00000,0.00000
958,0.26000,0.00000,23.78695,1.00000,0.00000
959,0.26000,0.00000,24.12519,1.00000,0.00000
960,0.26000,0.00000,24.67452,1.00000,0.00000
961,0.26000,0.00000,24.96064,1.00000,0.00000
962,0.26000,0.00000,24.68383,1.00000,0.00000
963,0.26000,0.00000,24.53973,1.00000,0.00000
964,0.26000,0.00000,24.09903,1.00000,0.00000
965,0.26000,0.00000,23.73858,1.00000,0.00000
966,0.26000,0.00000,23.55058,1.00000,0.00000
967,0.26000,0.00000,23.72864,1.00000,0.00000
968,0.26000,0.00000,25.26583,1.00000,0.00000
969,0.26000,0.00000,24.21462,1.00000,0.00000
970,0.26000,0.00000,23.82805,1.00000,0.00000
971,0.26000,0.00000,24.26618,1.00000,0.00000
972,0.26000,0.00000,23.85983,1.00000,0.00000
973,0.26000,0.00000,24.83107,1.00000,0.00000
974,0.26000,0.00000,23.84289,1.00000,0.00000
975,0.26000,0.00000,24.57784,1.00000,0.00000
976,0.26000,0.00000,23.87289,1.00000,0.00000
977,0.26000,0.00000,24.07752,1.00000,0.00000
978,0.26000,0.00000,23.98318,1.00000,0.00000
979,0.26000,0.00000,24.02733,1.00000,0.00000
980,0.26000,0.00000,23.96735,1.00000,0.00000
981,0.26000,0.00000,24.27318,1.00000,0.00000
982,0.26000,0.00000,23.54440,1.00000,0.00000
983,0.26000,0.00000,24.23581,1.00000,0.00000
984,0.26000,0.00000,24.42082,1.00000,0.00000
985,0.26000,0.00000,24.07854,1.00000,0.00000
986,0.26000,0.00000,23.86691,1.00000,0.00000
987,0.26000,0.00000,23.82393,1.00000,0.00000
988,0.26000,0.00000,23.52777,1.00000,0.00000
989,0.26000,0.00000,24.20571,1.00000,0.00000
990,0.26000,0.00000,23.65843,1.00000,0.00000
991,0.26000,0.00000,24.52944,1.00000,0.00000
992,0.26000,0.00000,23.82781,1.00000,0.00000
993,0.26000,0.00000,24.60832,1.00000,0.00000
994,0.26000,0.00000,23.49107,1.00000,0.00000
995,0.26000,0.00000,24.34934,1.00000,0.00000
996,0.26000,0.00000,23.81946,1.00000,0.00000
997,0.26000,0.00000,24.00071,1.00000,0.00000
998,0.26000,0.00000,23.97623,1.00000,0.00000
999,0.26000,0.00000,23.86498,1.00000,0.00000
1000,0.26000,0.00000,23.84626,1.00000,0.00000
1001,0.26000,0.00000,23.38019,1.00000,0.00000
1002,0.26000,0.00000,23.57696,1.00000,0.00000
1003,0.26000,0.00000,24.14412,1.00000,0.00000
1004,0.26000,0.00000,23.55957,1.00000,0.00000
1005,0.26000,0.00000,24.08470,1.00000,0.00000
1006,0.26000,0.00000,23.10593,1.00000,0.00000
1007,0.26000,0.00000,24.35557,1.00000,0.00000
1008,0.26000,0.00000,23.90943,1.00000,0.00000
1009,0.26000,0.00000,23.72669,1.00000,0.00000
1010,0.26000,0.00000,23.89148,1.00000,0.00000
1011,0.26000,0.00000,23.37172,1.00000,0.00000
1012,0.26000,0.00000,23.96893,1.00000,0.00000
1013,0.26000,0.00000,23.46820,1.00000,0.00000
1014,0.26000,0.00000,23.40221,1.00000,0.00000
1015,0.26000,0.00000,22.81528,1.00000,0.00000
1016,0.26000,0.00000,23.86924,1.00000,0.00000
1017,0.26000,0.00000,23.48315,1.00000,0.00000
1018,0.26000,0.00000,23.57958,1.00000,0.00000
1019,0.26000,0.00000,24.01768,1.00000,0.00000
1020,0.26000,0.00000,23.62502,1.00000,0.00000
1021,0.26000,0.00000,24.23058,1.00000,0.00000
1022,0.26000,0.00000,23.64408,1.00000,0.00000
1023,0.26000,0.00000,23.16195,1.00000,0.00000
1024,0.26000,0.00000,23.52606,1.00000,0.00000
1025,0.26000,0.00000,24.00839,1.00000,0.00000
1026,0.26000,0.00000,23.65519,1.00000,0.00000
1027,0.26000,0.00000,23.15908,1.00000,0.00000
1028,0.26000,0.00000,23.24270,1.00000,0.00000
1029,0.26000,0.00000,23.77071,1.00000,0.00000
1030,0.26000,0.00000,23.42475,1.00000,0.00000
1031,0.26000,0.00000,23.47342,1.00000,0.00000
