minute,door_heat,load_heat,ambient_C,capacity,sensor_bias_C
516,0.00000,0.00000,22.75272,1.00000,0.00000
517,0.00000,0.00000,23.34530,1.00000,0.00000
518,0.00000,0.00000,23.20161,1.00000,0.00000
519,0.00000,0.00000,23.02338,1.00000,0.00000
520,0.00000,0.00000,22.87274,1.00000,0.00000
521,0.00000,0.00000,23.53886,1.00000,0.00000
522,0.00000,0.00000,22.99659,1.00000,0.00000
523,0.00000,0.00000,23.41394,1.00000,0.00000
524,0.00000,0.00000,23.40784,1.00000,0.00000
525,0.00000,0.00000,23.00498,1.00000,0.00000
526,0.00000,0.00000,23.02039,1.00000,0.00000
527,0.00000,0.00000,23.02007,1.00000,0.00000
528,0.00000,0.00000,23.41172,1.00000,0.00000
529,0.00000,0.00000,23.28051,1.00000,0.00000
530,0.00000,0.00000,23.34377,1.00000,0.00000
531,0.00000,0.00000,23.00456,1.00000,0.00000
532,0.00000,0.00000,23.81361,1.00000,0.00000
533,0.00000,0.00000,23.19209,1.00000,0.00000
534,0.00000,0.00000,23.25448,1.00000,0.00000
535,0.00000,0.00000,23.52783,1.00000,0.00000
536,0.00000,0.00000,23.37936,1.00000,0.00000
537,0.00000,0.00000,22.97612,1.00000,0.00000
538,0.00000,0.00000,23.08523,1.00000,0.00000
539,0.00000,0.00000,23.92680,1.00000,0.00000
540,0.00000,0.00000,23.72460,1.00000,0.00000
541,0.00000,0.00000,23.59586,1.00000,0.00000
542,0.00000,0.00000,23.33630,1.00000,0.00000
543,0.00000,0.00000,22.99564,1.00000,0.00000
544,0.00000,0.00000,23.59575,1.00000,0.00000
545,0.00000,0.00000,23.41899,1.00000,0.00000
546,0.00000,0.00000,23.35085,1.00000,0.00000
547,0.00000,0.00000,23.93438,1.00000,0.00000
548,0.00000,0.00000,24.00319,1.00000,0.00000
549,0.00000,0.00000,24.29414,1.00000,0.00000
550,0.00000,0.00000,23.10883,1.00000,0.00000
551,0.00000,0.00000,24.05701,1.00000,0.00000
552,0.00000,0.00000,23.88938,1.00000,0.00000
553,0.00000,0.00000,23.90339,1.00000,0.00000
554,0.00000,0.00000,22.99751,1.00000,0.00000
555,0.00000,0.00000,23.26174,1.00000,0.00000
556,0.00000,0.00000,23.25312,1.00000,0.00000
557,0.00000,0.00000,23.84379,1.00000,0.00000
558,0.00000,0.00000,23.98214,1.00000,0.00000
559,0.00000,0.00000,23.95404,1.00000,0.00000
560,0.00000,0.00000,23.87973,1.00000,0.00000
561,0.00000,0.00000,24.12672,1.00000,0.00000
562,0.00000,0.00000,23.45415,1.00000,0.00000
563,0.00000,0.00000,23.21471,1.00000,0.00000
564,0.00000,0.00000,23.90810,1.00000,0.00000
565,0.00000,0.00000,24.44177,1.00000,0.00000
566,0.00000,0.00000,23.95030,1.00000,0.00000
567,0.00000,0.00000,23.52655,1.00000,0.00000
568,0.00000,0.00000,23.73135,1.00000,0.00000
569,0.00000,0.00000,24.02156,1.00000,0.00000
570,0.00000,0.00000,24.24131,1.00000,0.00000
571,0.00000,0.00000,23.44048,1.00000,0.00000
572,0.00000,0.00000,24.36119,1.00000,0.00000
573,0.00000,0.00000,23.92025,1.00000,0.00000
574,0.00000,0.00000,23.56264,1.00000,0.00000
575,0.00000,0.00000,23.91062,1.00000,0.00000
576,0.00000,0.00000,24.13434,1.00000,0.00000
577,0.00000,0.00000,23.34339,1.00000,0.00000
578,0.00000,0.00000,23.63772,1.00000,0.00000
579,0.00000,0.00000,23.90162,1.00000,0.00000
580,0.00000,0.00000,23.95460,1.00000,0.00000
581,0.00000,0.00000,23.90117,1.00000,0.00000
582,0.00000,0.00000,23.84580,1.00000,0.00000
583,0.00000,0.00000,24.17287,1.00000,0.00000
584,0.00000,0.00000,24.22779,1.00000,0.00000
585,0.00000,0.00000,23.97444,1.00000,0.00000
586,0.00000,0.00000,23.99398,1.00000,0.00000
587,0.00000,0.00000,23.96008,1.00000,0.00000
588,0.00000,0.00000,24.43452,1.00000,0.00000
589,0.00000,0.00000,23.70410,1.00000,0.00000
590,0.00000,0.00000,24.17655,1.00000,0.00000
591,0.00000,0.00000,24.30301,1.00000,0.00000
592,0.00000,0.00000,24.22075,1.00000,0.00000
593,0.00000,0.00000,23.79081,1.00000,0.00000
594,0.00000,0.00000,24.53632,1.00000,0.00000
595,0.00000,0.00000,24.29325,1.00000,0.00000
596,0.00000,0.00000,23.53848,1.00000,0.00000
597,0.00000,0.00000,24.20971,1.00000,0.00000
598,0.00000,0.00000,24.50113,1.00000,0.00000
599,0.00000,0.00000,24.00981,1.00000,0.00000
600,0.00000,0.00000,24.37292,1.00000,0.00000
601,0.00000,0.00000,24.55744,1.00000,0.00000
602,0.00000,0.00000,23.83188,1.00000,0.00000
603,0.00000,0.00000,24.52427,1.00000,0.00000
604,0.00000,0.00000,24.39634,1.00000,0.00000
605,0.00000,0.00000,25.37970,1.00000,0.00000
606,0.00000,0.00000,25.08886,1.00000,0.00000
607,0.00000,0.00000,23.74386,1.00000,0.00000
608,0.00000,0.00000,24.25531,1.00000,0.00000
609,0.00000,0.00000,24.16500,1.00000,0.00000
610,0.00000,0.00000,24.84645,1.00000,0.00000
611,0.00000,0.00000,25.40479,1.00000,0.00000
612,0.00000,0.00000,24.53773,1.00000,0.00000
613,0.00000,0.00000,23.99622,1.00000,0.00000
614,0.00000,0.00000,24.77519,1.00000,0.00000
615,0.00000,0.00000,24.37283,1.00000,0.00000
616,0.00000,0.00000,25.30547,1.00000,0.00000
617,0.00000,0.00000,25.60584,1.00000,0.00000
618,0.00000,0.00000,24.46901,1.00000,0.00000
619,1.00000,0.00000,25.14454,1.00000,0.00000
620,1.00000,0.00000,24.66276,1.00000,0.00000
621,1.00000,0.00000,24.86884,1.00000,0.00000
622,1.00000,0.00000,24.53544,1.00000,0.00000
623,1.00000,0.00000,25.08180,1.00000,0.00000
624,0.00000,0.00000,24.70263,1.00000,0.00000
625,0.00000,0.00000,24.75051,1.00000,0.00000
626,0.00000,0.00000,24.62269,1.00000,0.00000
627,0.00000,0.00000,24.59744,1.00000,0.00000
628,0.00000,0.00000,24.96641,1.00000,0.00000
629,0.00000,0.00000,25.32969,1.00000,0.00000
630,0.00000,0.00000,24.49680,1.00000,0.00000
631,0.00000,0.00000,24.63294,1.00000,0.00000
632,0.00000,0.00000,24.41304,1.00000,0.00000
633,0.00000,0.00000,24.01593,1.00000,0.00000
634,0.00000,0.00000,24.73004,1.00000,0.00000
635,0.00000,0.00000,24.68991,1.00000,0.00000
636,0.00000,0.00000,24.21975,1.00000,0.00000
637,0.00000,0.00000,24.62167,1.00000,0.00000
638,0.00000,0.00000,24.86846,1.00000,0.00000
639,0.00000,0.00000,24.66159,1.00000,0.00000
640,0.00000,0.00000,24.42219,1.00000,0.00000
641,0.00000,0.00000,25.40316,1.00000,0.00000
642,0.00000,0.00000,24.25965,1.00000,0.00000
643,0.00000,0.00000,24.53021,1.00000,0.00000
644,0.00000,0.00000,25.24294,1.00000,0.00000
645,0.00000,0.00000,24.27882,1.00000,0.00000
646,0.00000,0.00000,24.92600,1.00000,0.00000
647,0.00000,0.00000,24.91652,1.00000,0.00000
648,0.00000,0.00000,24.69051,1.00000,0.00000
649,0.00000,0.00000,25.08839,1.00000,0.00000
650,0.00000,0.00000,24.74599,1.00000,0.00000
651,0.00000,0.00000,25.30704,1.00000,0.00000
652,0.00000,0.00000,25.06366,1.00000,0.00000
653,0.00000,0.00000,25.15412,1.00000,0.00000
654,0.00000,0.00000,24.87670,1.00000,0.00000
655,0.00000,0.00000,24.69975,1.00000,0.00000
656,0.00000,0.00000,24.47091,1.00000,0.00000
657,0.00000,0.00000,24.67692,1.00000,0.00000
658,0.00000,0.00000,24.71064,1.00000,0.00000
659,0.00000,0.00000,25.42680,1.00000,0.00000
660,0.00000,0.00000,24.94020,1.00000,0.00000
661,0.00000,0.00000,24.55893,1.00000,0.00000
662,0.00000,0.00000,25.60989,1.00000,0.00000
663,0.00000,0.00000,25.17514,1.00000,0.00000
664,0.00000,0.00000,24.76037,1.00000,0.00000
665,0.00000,0.00000,25.49157,1.00000,0.00000
666,0.00000,0.00000,24.62083,1.00000,0.00000
667,0.00000,0.00000,25.38117,1.00000,0.00000
668,0.00000,0.00000,24.96280,1.00000,0.00000
669,0.00000,0.00000,24.86054,1.00000,0.00000
670,0.00000,0.00000,25.46793,1.00000,0.00000
671,0.00000,0.00000,25.00366,1.00000,0.00000
672,0.00000,0.00000,24.68068,1.00000,0.00000
673,0.00000,0.00000,25.24808,1.00000,0.00000
674,0.00000,0.00000,25.53423,1.00000,0.00000
675,0.00000,0.00000,24.55136,1.00000,0.00000
676,0.00000,0.00000,25.52990,1.00000,0.00000
677,0.00000,0.00000,25.49810,1.00000,0.00000
678,0.00000,0.00000,25.70575,1.00000,0.00000
679,0.00000,0.00000,25.57259,1.00000,0.00000
680,0.00000,0.00000,25.47897,1.00000,0.00000
681,0.00000,0.00000,24.68253,1.00000,0.00000
682,0.00000,0.00000,25.14352,1.00000,0.00000
683,0.00000,0.00000,24.40428,1.00000,0.00000
684,0.00000,0.00000,25.28631,1.00000,0.00000
685,0.00000,0.00000,25.35365,1.00000,0.00000
686,0.00000,0.00000,25.14531,1.00000,0.00000
687,0.00000,0.00000,25.68140,1.00000,0.00000
688,0.00000,0.00000,24.50031,1.00000,0.00000
689,0.00000,0.00000,24.91671,1.00000,0.00000
690,0.00000,0.00000,25.49559,1.00000,0.00000
691,0.00000,0.00000,25.18700,1.00000,0.00000
692,0.00000,0.00000,25.24425,1.00000,0.00000
693,0.00000,0.00000,24.86307,1.00000,0.00000
694,0.00000,0.00000,25.34263,1.00000,0.00000
695,0.00000,0.00000,25.39924,1.00000,0.00000
696,0.00000,0.00000,24.86290,1.00000,0.00000
697,0.00000,0.00000,24.81260,1.00000,0.00000
698,0.00000,0.00000,25.59488,1.00000,0.00000
699,0.00000,0.00000,25.70749,1.00000,0.00000
700,0.00000,0.00000,25.51061,1.00000,0.00000
701,0.00000,0.00000,24.82971,1.00000,0.00000
702,0.00000,0.00000,25.25974,1.00000,0.00000
703,0.00000,0.00000,25.26672,1.00000,0.00000
704,0.00000,0.00000,25.40761,1.00000,0.00000
705,0.00000,0.00000,25.48779,1.00000,0.00000
706,0.00000,0.00000,25.17562,1.00000,0.00000
707,0.00000,0.00000,25.64794,1.00000,0.00000
708,0.00000,0.00000,25.88823,1.00000,0.00000
709,0.00000,0.00000,25.54046,1.00000,0.00000
710,0.00000,0.00000,25.62595,1.00000,0.00000
711,0.00000,0.00000,25.28697,1.00000,0.00000
712,0.00000,0.00000,24.90245,1.00000,0.00000
713,0.00000,0.00000,26.01877,1.00000,0.00000
714,0.00000,0.00000,25.03171,1.00000,0.00000
715,0.00000,0.00000,25.36379,1.00000,0.00000
716,0.00000,0.00000,24.55757,1.00000,0.00000
717,0.00000,0.00000,25.35835,1.00000,0.00000
718,0.00000,0.00000,25.53549,1.00000,0.00000
719,0.00000,0.00000,24.96473,1.00000,0.00000
720,0.00000,0.00000,25.01589,1.00000,0.00000
721,0.00000,0.00000,25.21531,1.00000,0.00000
722,0.00000,0.00000,25.27361,1.00000,0.00000
723,0.00000,0.00000,24.96692,1.00000,0.00000
724,0.00000,0.00000,25.35068,1.00000,0.00000
725,0.00000,0.00000,24.98580,1.00000,0.00000
726,0.00000,0.00000,25.27564,1.00000,0.00000
727,0.00000,0.00000,25.12693,1.00000,0.00000
728,0.00000,0.00000,25.25748,1.00000,0.00000
729,0.00000,0.00000,26.12688,1.00000,0.00000
730,0.00000,0.00000,25.03385,1.00000,0.00000
731,0.00000,0.00000,25.48129,1.00000,0.00000
732,0.00000,0.00000,25.97470,1.00000,0.00000
733,0.00000,0.00000,25.72037,1.00000,0.00000
734,0.00000,0.00000,25.52360,1.00000,0.00000
735,0.00000,0.00000,24.69885,1.00000,0.00000
736,0.00000,0.00000,25.09684,1.00000,0.00000
737,0.00000,0.00000,25.35000,1.00000,0.00000
738,0.00000,0.00000,25.61264,1.00000,0.00000
739,0.00000,0.00000,25.13247,1.00000,0.00000
740,0.00000,0.00000,25.71049,1.00000,0.00000
741,0.00000,0.00000,26.29269,1.00000,0.00000
742,0.00000,0.00000,25.27843,1.00000,0.00000
743,0.00000,0.00000,25.83772,1.00000,0.00000
744,0.00000,0.00000,24.33771,1.00000,0.00000
745,0.00000,0.00000,25.23977,1.00000,0.00000
746,0.00000,0.00000,25.19099,1.00000,0.00000
747,0.00000,0.00000,25.38323,1.00000,0.00000
748,0.00000,0.00000,25.87850,1.00000,0.00000
749,0.00000,0.00000,25.29263,1.00000,0.00000
750,0.00000,0.00000,25.48025,1.00000,0.00000
751,0.00000,0.00000,25.38486,1.00000,0.00000
752,0.00000,0.00000,25.91757,1.00000,0.00000
753,0.00000,0.00000,24.99364,1.00000,0.00000
754,0.00000,0.00000,25.91419,1.00000,0.00000
755,0.00000,0.00000,25.36351,1.00000,0.00000
756,0.00000,0.00000,25.59986,1.00000,0.00000
757,0.00000,0.00000,25.40048,1.00000,0.00000
758,0.00000,0.00000,25.56061,1.00000,0.00000
759,0.00000,0.00000,25.43346,1.00000,0.00000
760,0.00000,0.00000,25.61987,1.00000,0.00000
761,0.00000,0.00000,25.34052,1.00000,0.00000
762,0.00000,0.00000,24.78262,1.00000,0.00000
763,0.00000,0.00000,25.74661,1.00000,0.00000
764,0.00000,0.00000,26.16676,1.00000,0.00000
765,0.00000,0.00000,25.15071,1.00000,0.00000
766,0.00000,0.00000,24.93457,1.00000,0.00000
767,0.00000,0.00000,25.20179,1.00000,0.00000
768,0.00000,0.00000,25.58458,1.00000,0.00000
769,0.00000,0.00000,25.56577,1.00000,0.00000
770,0.00000,0.00000,25.23862,1.00000,0.00000
771,0.00000,0.00000,26.01343,1.00000,0.00000
772,0.00000,0.00000,25.37390,1.00000,0.00000
773,0.00000,0.00000,25.30675,1.00000,0.00000
774,0.00000,0.00000,26.15355,1.00000,0.00000
775,0.00000,0.00000,25.73993,1.00000,0.00000
776,0.00000,0.00000,25.55156,1.00000,0.00000
777,0.00000,0.00000,25.69583,1.00000,0.00000
778,0.00000,0.00000,25.66333,1.00000,0.00000
779,0.00000,0.00000,25.50752,1.00000,0.00000
780,0.00000,0.00000,25.63978,1.00000,0.00000
781,0.00000,0.00000,25.04758,1.00000,0.00000
782,0.00000,0.00000,25.47542,1.00000,0.00000
783,0.00000,0.00000,25.73641,1.00000,0.00000
784,0.00000,0.00000,25.02512,1.00000,0.00000
785,0.00000,0.00000,24.97537,1.00000,0.00000
786,0.00000,0.00000,24.93810,1.00000,0.00000
787,0.00000,0.00000,24.94942,1.00000,0.00000
788,0.00000,0.00000,26.06251,1.00000,0.00000
789,0.00000,0.00000,25.50709,1.00000,0.00000
790,0.00000,0.00000,25.25357,1.00000,0.00000
791,0.00000,0.00000,25.14186,1.00000,0.00000
792,0.00000,0.00000,25.55674,1.00000,0.00000
793,0.00000,0.00000,25.65821,1.00000,0.00000
794,0.00000,0.00000,26.00260,1.00000,0.00000
795,0.00000,0.00000,25.25609,1.00000,0.00000
796,0.00000,0.00000,25.87288,1.00000,0.00000
797,0.00000,0.00000,25.31920,1.00000,0.00000
798,0.00000,0.00000,25.49070,1.00000,0.00000
799,0.00000,0.00000,25.44885,1.00000,0.00000
800,0.00000,0.00000,25.16950,1.00000,0.00000
801,0.00000,0.00000,25.55439,1.00000,0.00000
802,0.00000,0.00000,25.85880,1.00000,0.00000
803,0.00000,0.00000,25.75255,1.00000,0.00000
804,0.00000,0.00000,25.10628,1.00000,0.00000
805,0.00000,0.00000,25.08105,1.00000,0.00000
806,0.00000,0.00000,25.45543,1.00000,0.00000
807,0.00000,0.00000,25.66314,1.00000,0.00000
808,0.00000,0.00000,25.99838,1.00000,0.00000
809,0.00000,0.00000,25.65071,1.00000,0.00000
810,0.00000,0.00000,25.12340,1.00000,0.00000
811,0.00000,0.00000,25.22798,1.00000,0.00000
812,0.00000,0.00000,26.17525,1.00000,0.00000
813,0.00000,0.00000,25.01201,1.00000,0.00000
814,0.00000,0.00000,25.75219,1.00000,0.00000
815,0.00000,0.00000,25.74113,1.00000,0.00000
816,0.00000,0.00000,25.47189,1.00000,0.00000
817,0.00000,0.00000,25.52531,1.00000,0.00000
818,0.00000,0.00000,25.51878,1.00000,0.00000
819,0.00000,0.00000,25.36209,1.00000,0.00000
820,0.00000,0.00000,24.82609,1.00000,0.00000
821,0.00000,0.00000,25.24529,1.00000,0.00000
822,0.00000,0.00000,25.12290,1.00000,0.00000
823,0.00000,0.00000,25.62660,1.00000,0.00000
824,0.00000,0.00000,26.28186,1.00000,0.00000
825,0.00000,0.00000,25.34654,1.00000,0.00000
826,0.00000,0.00000,25.03420,1.00000,0.00000
827,0.00000,0.00000,25.50420,1.00000,0.00000
828,0.00000,0.00000,25.64762,1.00000,0.00000
829,0.00000,0.00000,25.83212,1.00000,0.00000
830,0.00000,0.00000,24.79552,1.00000,0.00000
831,0.00000,0.00000,25.71237,1.00000,0.00000
832,0.00000,0.00000,25.85287,1.00000,0.00000
833,0.00000,0.00000,25.22625,1.00000,0.00000
834,0.00000,0.00000,25.31417,1.00000,0.00000
835,0.00000,0.00000,25.30432,1.00000,0.00000
836,0.00000,0.00000,25.87368,1.00000,0.00000
837,0.00000,0.00000,25.29317,1.00000,0.00000
838,0.00000,0.00000,25.76394,1.00000,0.00000
839,0.00000,0.00000,25.58572,1.00000,0.00000
840,0.00000,0.00000,25.22820,1.00000,0.00000
841,0.00000,0.00000,25.12670,1.00000,0.00000
842,0.00000,0.00000,25.31274,1.00000,0.00000
843,0.00000,0.00000,25.14208,1.00000,0.00000
844,0.00000,0.00000,25.37274,1.00000,0.00000
845,0.00000,0.00000,25.61902,1.00000,0.00000
846,0.00000,0.00000,25.87569,1.00000,0.00000
847,0.00000,0.00000,24.27803,1.00000,0.00000
848,0.00000,0.00000,25.28889,1.00000,0.00000
849,0.00000,0.00000,25.04126,1.00000,0.00000
850,0.00000,0.00000,25.54239,1.00000,0.00000
851,0.00000,0.00000,24.91019,1.00000,0.00000
852,0.00000,0.00000,25.00245,1.00000,0.00000
853,0.00000,0.00000,25.05888,1.00000,0.00000
854,0.00000,0.00000,25.57195,1.00000,0.00000
855,0.00000,0.00000,25.38976,1.00000,0.00000
856,0.00000,0.00000,24.48685,1.00000,0.00000
857,0.00000,0.00000,25.10146,1.00000,0.00000
858,0.00000,0.00000,25.68464,1.00000,0.00000
859,0.00000,0.00000,25.70548,1.00000,0.00000
860,0.00000,0.00000,25.11405,1.00000,0.00000
861,0.00000,0.00000,25.67450,1.00000,0.00000
862,0.00000,0.00000,25.15424,1.00000,0.00000
863,0.00000,0.00000,24.89153,1.00000,0.00000
864,0.00000,0.00000,25.29955,1.00000,0.00000
865,0.00000,0.00000,25.21197,1.00000,0.00000
866,0.00000,0.00000,25.68813,1.00000,0.00000
867,0.00000,0.00000,24.62107,1.00000,0.00000
868,0.00000,0.00000,24.96557,1.00000,0.00000
869,0.00000,0.00000,25.30334,1.00000,0.00000
870,0.00000,0.00000,25.69508,1.00000,0.00000
871,0.00000,0.00000,24.92139,1.00000,0.00000
872,0.00000,0.00000,25.65402,1.00000,0.00000
873,0.00000,0.00000,24.77618,1.00000,0.00000
874,0.00000,0.00000,25.31596,1.00000,0.00000
875,0.00000,0.00000,25.15062,1.00000,0.00000
876,0.00000,0.00000,25.15681,1.00000,0.00000
877,0.00000,0.00000,25.01693,1.00000,0.00000
878,0.00000,0.00000,25.05595,1.00000,0.00000
879,0.00000,0.00000,25.46985,1.00000,0.00000
880,0.00000,0.00000,24.90068,1.00000,0.00000
881,0.00000,0.00000,25.05162,1.00000,0.00000
882,0.00000,0.00000,25.06719,1.00000,0.00000
883,0.00000,0.00000,24.50803,1.00000,0.00000
884,0.00000,0.00000,24.99850,1.00000,0.00000
885,0.00000,0.00000,25.46070,1.00000,0.00000
886,0.00000,0.00000,25.06243,1.00000,0.00000
887,0.00000,0.00000,25.12940,1.00000,0.00000
888,0.00000,0.00000,25.09030,1.00000,0.00000
889,0.00000,0.00000,24.61690,1.00000,0.00000
890,0.00000,0.00000,25.62063,1.00000,0.00000
891,0.00000,0.00000,24.77709,1.00000,0.00000
892,0.00000,0.00000,24.88370,1.00000,0.00000
893,0.00000,0.00000,25.14176,1.00000,0.00000
894,0.00000,0.00000,25.41175,1.00000,0.00000
895,0.00000,0.00000,25.15369,1.00000,0.00000
896,0.00000,0.00000,25.10006,1.00000,0.00000
897,0.00000,0.00000,25.15634,1.00000,0.00000
898,0.00000,0.00000,24.54603,1.00000,0.00000
899,0.00000,0.00000,24.93586,1.00000,0.00000
900,0.00000,0.00000,24.93010,1.00000,0.00000
901,0.00000,0.00000,24.80971,1.00000,0.00000
902,0.00000,0.00000,24.60110,1.00000,0.00000
903,0.00000,0.00000,25.36254,1.00000,0.00000
904,0.00000,0.00000,24.47937,1.00000,0.00000
905,0.00000,0.00000,24.94190,1.00000,0.00000
906,0.00000,0.00000,24.58861,1.00000,0.00000
907,0.00000,0.00000,24.87963,1.00000,0.00000
908,0.00000,0.00000,24.82571,1.00000,0.00000
909,0.00000,0.00000,25.06469,1.00000,0.00000
910,0.00000,0.00000,24.78113,1.00000,0.00000
911,0.00000,0.00000,24.83134,1.00000,0.00000
912,0.00000,0.00000,24.79993,1.00000,0.00000
913,0.00000,0.00000,25.29952,1.00000,0.00000
914,0.00000,0.00000,24.98064,1.00000,0.00000
915,0.00000,0.00000,24.59203,1.00000,0.00000
916,0.00000,0.00000,24.53420,1.00000,0.00000
917,0.00000,0.00000,24.90250,1.00000,0.00000
918,0.00000,0.00000,24.80211,1.00000,0.00000
919,0.00000,0.00000,25.04884,1.00000,0.00000
920,0.00000,0.00000,24.24513,1.00000,0.00000
921,0.00000,0.00000,24.25458,1.00000,0.00000
922,0.00000,0.00000,24.36068,1.00000,0.00000
923,0.00000,0.00000,25.17762,1.00000,0.00000
924,0.00000,0.00000,24.56078,1.00000,0.00000
925,0.00000,0.00000,24.84217,1.00000,0.00000
926,0.00000,0.00000,24.43750,1.00000,0.00000
927,0.00000,0.00000,24.64832,1.00000,0.00000
928,0.00000,0.00000,25.03030,1.00000,0.00000
929,1.00000,0.00000,24.85733,1.00000,0.00000
930,1.00000,0.00000,24.41402,1.00000,0.00000
931,1.00000,0.00000,24.72721,1.00000,0.00000
932,1.00000,0.00000,24.77252,1.00000,0.00000
933,1.00000,0.00000,24.66156,1.00000,0.00000
934,0.00000,0.00000,24.44921,1.00000,0.00000
935,0.00000,0.00000,24.19388,1.00000,0.00000
936,0.00000,0.00000,24.35888,1.00000,0.00000
937,0.00000,0.00000,24.57331,1.00000,0.00000
938,0.00000,0.00000,24.56868,1.00000,0.00000
939,0.00000,0.00000,24.00077,1.00000,0.00000
940,0.00000,0.00000,24.47972,1.00000,0.00000
941,0.00000,0.00000,23.85605,1.00000,0.00000
942,0.00000,0.00000,24.05426,1.00000,0.00000
943,0.00000,0.00000,25.06316,1.00000,0.00000
944,0.00000,0.00000,24.27282,1.00000,0.00000
945,0.00000,0.00000,23.95515,1.00000,0.00000
946,0.00000,0.00000,24.76807,1.00000,0.00000
947,0.00000,0.00000,24.88780,1.00000,0.00000
948,0.00000,0.00000,24.49345,1.00000,0.00000
949,0.00000,0.00000,25.02797,1.00000,0.00000
950,0.00000,0.00000,24.61173,1.00000,0.00000
951,0.00000,0.00000,23.92495,1.00000,0.00000
952,0.00000,0.00000,24.08125,1.00000,0.00000
953,0.00000,0.00000,23.45338,1.00000,0.00000
954,0.00000,0.00000,24.77063,1.00000,0.00000
955,0.00000,0.00000,23.87771,1.00000,0.00000
956,0.00000,0.00000,24.02585,1.00000,0.00000
957,0.00000,0.00000,24.45727,1.00000,0.00000
958,0.00000,0.00000,24.27120,1.00000,0.00000
959,0.00000,0.00000,24.07934,1.00000,0.00000
960,0.00000,0.00000,24.31325,1.00000,0.00000
961,0.00000,0.00000,24.44987,1.00000,0.00000
962,0.00000,0.00000,24.37336,1.00000,0.00000
963,0.00000,0.00000,23.89154,1.00000,0.00000
964,0.00000,0.00000,24.11275,1.00000,0.00000
965,0.00000,0.00000,24.43872,1.00000,0.00000
966,0.00000,0.00000,23.82255,1.00000,0.00000
967,0.00000,0.00000,23.98588,1.00000,0.00000
968,0.00000,0.00000,24.31263,1.00000,0.00000
969,0.00000,0.00000,23.91358,1.00000,0.00000
970,0.00000,0.00000,24.63738,1.00000,0.00000
971,0.00000,0.00000,24.10676,1.00000,0.00000
972,0.00000,0.00000,24.30228,1.00000,0.00000
973,0.00000,0.00000,23.74234,1.00000,0.00000
974,0.00000,0.00000,23.93025,1.00000,0.00000
975,0.00000,0.00000,24.36352,1.00000,0.00000
976,0.00000,0.00000,24.35580,1.00000,0.00000
977,0.00000,0.00000,24.63681,1.00000,0.00000
978,0.00000,0.00000,24.19649,1.00000,0.00000
979,0.00000,0.00000,24.33203,1.00000,0.00000
980,0.00000,0.00000,23.64998,1.00000,0.00000
981,0.00000,0.00000,23.88747,1.00000,0.00000
982,0.00000,0.00000,24.96544,1.00000,0.00000
983,0.00000,0.00000,24.01338,1.00000,0.00000
984,0.00000,0.00000,24.17856,1.00000,0.00000
985,0.00000,0.00000,24.13435,1.00000,0.00000
986,0.00000,0.00000,23.99553,1.00000,0.00000
987,0.00000,0.00000,24.17467,1.00000,0.00000
988,0.00000,0.00000,23.68353,1.00000,0.00000
989,0.00000,0.00000,23.83449,1.00000,0.00000
990,0.00000,0.00000,24.45219,1.00000,0.00000
991,0.00000,0.00000,24.24157,1.00000,0.00000
992,0.00000,0.00000,24.35734,1.00000,0.00000
993,0.00000,0.00000,24.07046,1.00000,0.00000
994,0.00000,0.00000,24.01533,1.00000,0.00000
995,0.00000,0.00000,24.21397,1.00000,0.00000
996,0.00000,0.00000,22.82732,1.00000,0.00000
997,0.00000,0.00000,24.15950,1.00000,0.00000
998,0.00000,0.00000,23.67423,1.00000,0.00000
999,0.00000,0.00000,23.81703,1.00000,0.00000
1000,0.00000,0.00000,23.69317,1.00000,0.00000
1001,0.00000,0.00000,24.31155,1.00000,0.00000
1002,0.00000,0.00000,23.88394,1.00000,0.00000
1003,0.00000,0.00000,23.67893,1.00000,0.00000
1004,0.00000,0.00000,23.97683,1.00000,0.00000
1005,0.00000,0.00000,23.77579,1.00000,0.00000
1006,0.00000,0.00000,23.73065,1.00000,0.00000
1007,0.00000,0.00000,23.87995,1.00000,0.00000
1008,0.00000,0.00000,23.55906,1.00000,0.00000
1009,0.00000,0.00000,23.52289,1.00000,0.00000
1010,0.00000,0.00000,24.14588,1.00000,0.00000
1011,0.00000,0.00000,23.57044,1.00000,0.00000
1012,0.00000,0.00000,23.38783,1.00000,0.00000
1013,0.00000,0.00000,23.43446,1.00000,0.00000
1014,0.00000,0.00000,24.09029,1.00000,0.00000
1015,0.00000,0.00000,23.56917,1.00000,0.00000
1016,0.00000,0.00000,23.38601,1.00000,0.00000
1017,0.00000,0.00000,23.28421,1.00000,0.00000
1018,0.00000,0.00000,23.56929,1.00000,0.00000
1019,0.00000,0.00000,23.70157,1.00000,0.00000
1020,0.00000,0.00000,23.18241,1.00000,0.00000
1021,0.00000,0.00000,23.84215,1.00000,0.00000
1022,0.00000,0.00000,23.62372,1.00000,0.00000
1023,0.00000,0.00000,23.38181,1.00000,0.00000
1024,0.00000,0.00000,23.70379,1.00000,0.00000
1025,0.00000,0.00000,23.51010,1.00000,0.00000
1026,0.00000,0.00000,23.45891,1.00000,0.00000
1027,0.00000,0.00000,23.06356,1.00000,0.00000
1028,0.00000,0.00000,23.09202,1.00000,0.00000
1029,0.00000,0.00000,23.23797,1.00000,0.00000
1030,0.00000,0.00000,23.44131,1.00000,0.00000
1031,0.00000,0.00000,23.51393,1.00000,0.00000
